3.4465768e-14;1.0591071e+09;
3.2981378e-13;2.376533e+09;
6.2516179e-13;3.668127e+09;
9.2050981e-13;4.6884863e+09;
1.2158578e-12;6.0834078e+09;
1.5112058e-12;7.2587584e+09;
1.8065538e-12;8.8215872e+09;
2.1019019e-12;1.0423164e+10;
2.3972499e-12;1.078481e+10;
2.6925979e-12;1.2037656e+10;
2.9879459e-12;1.3962131e+10;
3.2832939e-12;1.4375441e+10;
3.5786419e-12;1.517623e+10;
3.8739899e-12;1.7901493e+10;
4.1693379e-12;1.8159812e+10;
4.464686e-12;1.943849e+10;
4.760034e-12;2.0691336e+10;
5.055382e-12;1.991638e+10;
5.35073e-12;2.1582536e+10;
5.646078e-12;2.2680391e+10;
5.941426e-12;2.3623255e+10;
6.236774e-12;2.5289411e+10;
6.532122e-12;2.624519e+10;
6.8274701e-12;2.6929735e+10;
7.1228181e-12;2.84409e+10;
7.4181661e-12;2.8634639e+10;
7.7135141e-12;3.02233e+10;
8.0088621e-12;3.0132888e+10;
8.3042101e-12;3.0804517e+10;
8.5995581e-12;3.3193966e+10;
8.8949061e-12;3.37881e+10;
9.1902542e-12;3.3762268e+10;
9.4856022e-12;3.4253073e+10;
9.7809502e-12;3.5583415e+10;
1.0076298e-11;3.6461699e+10;
1.0371646e-11;3.7107496e+10;
1.0666994e-11;3.8721989e+10;
1.0962342e-11;3.9199878e+10;
1.125769e-11;4.1602243e+10;
1.1553038e-11;4.0736875e+10;
1.1848386e-11;4.1589327e+10;
1.2143734e-11;4.2545107e+10;
1.2439082e-11;4.4172515e+10;
1.273443e-11;4.4740817e+10;
1.3029778e-11;4.3294232e+10;
1.3325126e-11;4.3746289e+10;
1.3620474e-11;4.4973304e+10;
1.3915822e-11;4.5128295e+10;
1.421117e-11;4.6329477e+10;
1.4506518e-11;4.746608e+10;
1.4801866e-11;4.5916167e+10;
1.5097214e-11;4.616157e+10;
1.5392562e-11;4.7272341e+10;
1.568791e-11;4.7621071e+10;
1.5983258e-11;4.7285257e+10;
1.6278606e-11;4.8486439e+10;
1.6573954e-11;4.7633987e+10;
1.6869302e-11;4.6213234e+10;
1.716465e-11;4.5864504e+10;
1.7459999e-11;4.533495e+10;
1.7755347e-11;4.5218707e+10;
1.8050695e-11;4.5192875e+10;
1.8346043e-11;4.3759205e+10;
1.8641391e-11;4.2454695e+10;
1.8936739e-11;4.2170545e+10;
1.9232087e-11;4.1744319e+10;
1.9527435e-11;4.1473084e+10;
1.9822783e-11;4.024607e+10;
2.0118131e-11;3.9987751e+10;
2.0413479e-11;3.9755264e+10;
2.0708827e-11;3.7520806e+10;
2.1004175e-11;3.7055832e+10;
2.1299523e-11;3.633254e+10;
2.1594871e-11;3.5338012e+10;
2.1890219e-11;3.5170105e+10;
2.2185567e-11;3.4046418e+10;
2.2480915e-11;3.2199439e+10;
2.2776263e-11;3.2535253e+10;
2.3071611e-11;2.9822906e+10;
2.3366959e-11;2.8608808e+10;
2.3662307e-11;2.9280436e+10;
2.3957655e-11;2.6219359e+10;
2.4253003e-11;2.774344e+10;
2.4548351e-11;2.685224e+10;
2.4843699e-11;2.6387266e+10;
2.5139047e-11;2.5328159e+10;
2.5434395e-11;2.4036565e+10;
2.5729743e-11;2.2667475e+10;
2.6025091e-11;2.2577063e+10;
2.6320439e-11;2.1350049e+10;
2.6615787e-11;2.1479209e+10;
2.6911135e-11;2.0032623e+10;
2.7206483e-11;1.9115591e+10;
2.7501831e-11;1.7733586e+10;
2.7797179e-11;1.7320276e+10;
2.8092527e-11;1.6919882e+10;
2.8387875e-11;1.641616e+10;
2.8683223e-11;1.5434549e+10;
2.8978571e-11;1.4827499e+10;
2.9273919e-11;1.5718699e+10;
2.9569267e-11;1.428503e+10;
2.9864615e-11;1.3794224e+10;
3.0159963e-11;1.2657621e+10;
3.0455311e-11;1.2838445e+10;
3.0750659e-11;1.2399303e+10;
3.1046007e-11;1.1469355e+10;
3.1341355e-11;1.1688926e+10;
3.1636703e-11;1.0681483e+10;
3.1932051e-11;1.0203593e+10;
3.2227399e-11;1.0655651e+10;
3.2522747e-11;9.8031986e+09;
3.2818095e-11;9.3511407e+09;
3.3113443e-11;8.6149321e+09;
3.3408791e-11;9.0282422e+09;
3.3704139e-11;7.994967e+09;
3.3999487e-11;7.6074888e+09;
3.4294835e-11;7.4395816e+09;
3.4590183e-11;8.1241264e+09;
3.4885531e-11;6.9746077e+09;
3.5180879e-11;6.7808686e+09;
3.5476227e-11;6.6000454e+09;
3.5771575e-11;6.8325324e+09;
3.6066923e-11;5.9413325e+09;
3.6362271e-11;5.9800803e+09;
3.6657619e-11;5.7605093e+09;
3.6952967e-11;6.0704919e+09;
3.7248315e-11;5.2826195e+09;
3.7543663e-11;5.1276283e+09;
3.7839011e-11;4.5593269e+09;
3.8134359e-11;4.3785037e+09;
3.8429707e-11;4.4947472e+09;
3.8725055e-11;4.4689153e+09;
3.9020403e-11;4.7918138e+09;
3.9315751e-11;3.8747821e+09;
3.9611099e-11;4.1847646e+09;
3.9906447e-11;4.0168574e+09;
4.0201795e-11;3.2935647e+09;
4.0497143e-11;3.5518836e+09;
4.0792491e-11;3.0610778e+09;
4.108784e-11;3.3968923e+09;
4.1383188e-11;3.2031532e+09;
4.1678536e-11;2.9964981e+09;
4.1973884e-11;2.9190025e+09;
4.2269232e-11;2.8802547e+09;
4.256458e-11;2.596104e+09;
4.2859928e-11;2.5056924e+09;
4.3155276e-11;2.3248692e+09;
4.3450624e-11;1.9761388e+09;
4.3745972e-11;2.2473736e+09;
4.404132e-11;2.1957098e+09;
4.4336668e-11;1.7565679e+09;
4.4632016e-11;2.0536345e+09;
4.4927364e-11;2.1052983e+09;
4.5222712e-11;1.9632229e+09;
4.551806e-11;1.9632229e+09;
4.5813408e-11;1.6661563e+09;
4.6108756e-11;1.7694838e+09;
4.6404104e-11;1.6144925e+09;
4.6699452e-11;1.6015766e+09;
4.69948e-11;1.4724172e+09;
4.7290148e-11;1.4982491e+09;
4.7585496e-11;1.730736e+09;
4.7880844e-11;1.2399303e+09;
4.8176192e-11;1.4078375e+09;
4.847154e-11;1.1882665e+09;
4.8766888e-11;1.2528462e+09;
4.9062236e-11;1.4207534e+09;
4.9357584e-11;1.1624346e+09;
4.9652932e-11;1.1882665e+09;
4.994828e-11;1.1624346e+09;
5.0243628e-11;1.072023e+09;
5.0538976e-11;9.5577957e+08;
5.0834324e-11;9.9452739e+08;
5.1129672e-11;9.5577957e+08;
5.142502e-11;8.0078829e+08;
5.1720368e-11;6.8454483e+08;
5.2015716e-11;1.0461912e+09;
5.2311064e-11;6.0704919e+08;
5.2606412e-11;6.9746077e+08;
5.290176e-11;9.4286363e+08;
5.3197108e-11;6.5871295e+08;
5.3492456e-11;6.5871295e+08;
5.3787804e-11;6.4579701e+08;
5.4083152e-11;7.4912453e+08;
5.43785e-11;5.9413325e+08;
5.4673848e-11;5.4246949e+08;
5.4969196e-11;4.1331009e+08;
5.5264544e-11;4.7788979e+08;
5.5559892e-11;4.2622603e+08;
5.585524e-11;4.5205791e+08;
5.6150588e-11;6.3288107e+08;
5.6445936e-11;4.5205791e+08;
5.6741284e-11;4.3914197e+08;
5.7036632e-11;3.7456227e+08;
5.733198e-11;4.2622603e+08;
5.7627328e-11;5.0372167e+08;
5.7922676e-11;5.6830137e+08;
5.8218024e-11;4.1331009e+08;
5.8513372e-11;4.3914197e+08;
5.880872e-11;2.7123474e+08;
5.9104068e-11;2.3248692e+08;
5.9399416e-11;2.9706662e+08;
5.9694764e-11;2.1957098e+08;
5.9990112e-11;3.3581445e+08;
6.028546e-11;3.8747821e+08;
6.0580808e-11;2.8415068e+08;
6.0876156e-11;3.6164633e+08;
6.1171504e-11;3.6164633e+08;
6.1466852e-11;4.2622603e+08;
6.17622e-11;3.4873039e+08;
6.2057548e-11;4.9080573e+08;
6.2352896e-11;6.8454483e+08;
6.2648244e-11;4.2622603e+08;
6.2943592e-11;3.0998256e+08;
6.323894e-11;4.7788979e+08;
6.3534288e-11;1.937391e+08;
6.3829636e-11;1.0332752e+08;
6.4124984e-11;1.1624346e+08;
6.4420332e-11;38747821;
6.471568e-11;25831880;
6.5011029e-11;12915940;
6.5306377e-11;0;
6.5601725e-11;12915940;
